session_date,direction,breakout_time,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,risk_points,r_multiple_net,gross_points,cost_points,net_points,gross_dollars,cost_dollars,net_dollars
2020-07-23,short,10:13,10:14,10798.5,10872.0,10651.5,11:29,10813.75,time_stop,73.5,-0.2259,-15.25,1.35,-16.6,-30.5,2.7,-33.2
2020-07-24,long,10:20,10:21,10435.25,10300.75,10704.25,11:29,10523.25,time_stop,134.5,0.6442,88.0,1.35,86.65,176.0,2.7,173.3
2020-07-27,long,10:00,10:01,10631.25,10513.5,10866.75,11:29,10539.5,time_stop,117.75,-0.7907,-91.75,1.35,-93.1,-183.5,2.7,-186.2
2020-07-30,short,10:20,10:21,10524.75,10621.5,10331.25,11:21,10621.5,hard_stop,96.75,-1.014,-96.75,1.35,-98.1,-193.5,2.7,-196.2
2020-07-31,short,10:08,10:09,10775.0,10902.0,10521.0,11:29,10812.75,time_stop,127.0,-0.3079,-37.75,1.35,-39.1,-75.5,2.7,-78.2
2020-08-03,long,10:01,10:02,11062.5,10980.25,11227.0,11:29,11040.5,time_stop,82.25,-0.2839,-22.0,1.35,-23.35,-44.0,2.7,-46.7
2020-08-04,long,10:01,10:02,11068.0,11006.0,11192.0,11:29,11029.25,time_stop,62.0,-0.6468,-38.75,1.35,-40.1,-77.5,2.7,-80.2
2020-08-05,long,10:02,10:03,11113.75,11064.25,11212.75,11:29,11103.0,time_stop,49.5,-0.2444,-10.75,1.35,-12.1,-21.5,2.7,-24.2
2020-08-06,long,10:10,10:11,11126.0,11072.75,11232.5,11:29,11116.5,time_stop,53.25,-0.2038,-9.5,1.35,-10.85,-19.0,2.7,-21.7
2020-08-07,long,10:51,10:52,11252.75,11207.5,11343.25,11:28,11207.5,hard_stop,45.25,-1.0298,-45.25,1.35,-46.6,-90.5,2.7,-93.2
2020-08-10,short,10:05,10:06,11057.75,11147.0,10879.25,11:29,11010.25,time_stop,89.25,0.5171,47.5,1.35,46.15,95.0,2.7,92.3
2020-08-11,short,10:07,10:08,10950.5,11042.5,10766.5,11:08,11042.5,hard_stop,92.0,-1.0147,-92.0,1.35,-93.35,-184.0,2.7,-186.7
2020-08-12,long,10:07,10:08,11067.75,10957.25,11288.75,11:29,11115.75,time_stop,110.5,0.4222,48.0,1.35,46.65,96.0,2.7,93.3
2020-08-13,long,10:31,10:32,11231.5,11164.25,11366.0,11:29,11239.0,time_stop,67.25,0.0914,7.5,1.35,6.15,15.0,2.7,12.3
2020-08-14,short,10:13,10:14,11134.25,11207.0,10988.75,11:29,11149.0,time_stop,72.75,-0.2213,-14.75,1.35,-16.1,-29.5,2.7,-32.2
2020-08-17,long,10:00,10:01,11270.25,11221.25,11368.25,11:29,11263.0,time_stop,49.0,-0.1755,-7.25,1.35,-8.6,-14.5,2.7,-17.2
2020-08-18,short,10:07,10:08,11321.0,11382.25,11198.5,11:29,11348.5,time_stop,61.25,-0.471,-27.5,1.35,-28.85,-55.0,2.7,-57.7
2020-08-20,long,10:49,10:50,11378.5,11266.75,11602.0,11:29,11397.5,time_stop,111.75,0.1579,19.0,1.35,17.65,38.0,2.7,35.3
2020-08-21,long,10:25,10:26,11514.0,11455.25,11631.5,11:29,11538.25,time_stop,58.75,0.3898,24.25,1.35,22.9,48.5,2.7,45.8
2020-08-24,short,10:03,10:04,11612.5,11722.75,11392.0,11:29,11559.0,time_stop,110.25,0.473,53.5,1.35,52.15,107.0,2.7,104.3
2020-08-25,long,10:16,10:17,11633.25,11574.5,11750.75,11:29,11664.75,time_stop,58.75,0.5132,31.5,1.35,30.15,63.0,2.7,60.3
2020-08-26,long,10:24,10:25,11800.75,11762.5,11877.25,11:29,11858.75,time_stop,38.25,1.481,58.0,1.35,56.65,116.0,2.7,113.3
2020-08-27,short,10:12,10:13,11905.75,12016.0,11685.25,11:01,12016.0,hard_stop,110.25,-1.0122,-110.25,1.35,-111.6,-220.5,2.7,-223.2
2020-08-28,long,10:02,10:03,12010.25,11947.5,12135.75,11:04,11947.5,hard_stop,62.75,-1.0215,-62.75,1.35,-64.1,-125.5,2.7,-128.2
2020-08-31,long,10:19,10:20,12055.75,11993.5,12180.25,11:29,12048.0,time_stop,62.25,-0.1462,-7.75,1.35,-9.1,-15.5,2.7,-18.2
2020-09-01,long,10:00,10:01,12221.5,12124.75,12415.0,11:29,12227.75,time_stop,96.75,0.0506,6.25,1.35,4.9,12.5,2.7,9.8
2020-09-03,short,10:12,10:13,12131.0,12242.75,11907.5,10:48,11907.5,tp1,111.75,1.9902,223.5,1.1,222.4,447.0,2.2,444.8
2020-09-04,short,10:13,10:14,11489.25,11843.25,10781.25,11:29,11288.25,time_stop,354.0,0.564,201.0,1.35,199.65,402.0,2.7,399.3
2020-09-08,long,10:08,10:09,11328.25,11116.75,11751.25,11:29,11282.25,time_stop,211.5,-0.2239,-46.0,1.35,-47.35,-92.0,2.7,-94.7
2020-09-09,long,10:25,10:26,11323.5,11188.0,11594.5,11:29,11368.25,time_stop,135.5,0.3203,44.75,1.35,43.4,89.5,2.7,86.8
2020-09-10,long,10:03,10:04,11554.5,11456.25,11751.0,10:46,11456.25,hard_stop,98.25,-1.0137,-98.25,1.35,-99.6,-196.5,2.7,-199.2
2020-09-11,short,10:10,10:11,11104.5,11280.25,10753.0,11:29,11174.0,time_stop,175.75,-0.4031,-69.5,1.35,-70.85,-139.0,2.7,-141.7
2020-09-14,long,10:04,10:05,11319.0,11207.25,11542.5,11:29,11345.75,time_stop,111.75,0.2273,26.75,1.35,25.4,53.5,2.7,50.8
2020-09-15,long,10:01,10:02,11469.75,11399.75,11609.75,10:24,11399.75,hard_stop,70.0,-1.0193,-70.0,1.35,-71.35,-140.0,2.7,-142.7
2020-09-16,short,10:33,10:34,11390.5,11478.0,11215.5,11:29,11416.5,time_stop,87.5,-0.3126,-26.0,1.35,-27.35,-52.0,2.7,-54.7
2020-09-17,long,10:05,10:06,11084.0,10944.75,11362.5,11:29,11100.0,time_stop,139.25,0.1052,16.0,1.35,14.65,32.0,2.7,29.3
2020-09-18,short,10:34,10:35,11012.5,11135.25,10767.0,11:29,10951.0,time_stop,122.75,0.49,61.5,1.35,60.15,123.0,2.7,120.3
2020-09-21,short,10:29,10:30,10702.75,10840.75,10426.75,11:29,10730.5,time_stop,138.0,-0.2109,-27.75,1.35,-29.1,-55.5,2.7,-58.2
2020-09-22,short,10:59,11:00,10946.0,11075.0,10688.0,11:29,10988.75,time_stop,129.0,-0.3419,-42.75,1.35,-44.1,-85.5,2.7,-88.2
2020-09-23,short,10:05,10:06,11066.25,11161.25,10876.25,11:29,11045.0,time_stop,95.0,0.2095,21.25,1.35,19.9,42.5,2.7,39.8
2020-09-24,long,10:00,10:01,10884.5,10703.75,11246.0,11:29,10907.25,time_stop,180.75,0.1184,22.75,1.35,21.4,45.5,2.7,42.8
2020-09-25,long,10:22,10:23,10926.5,10830.25,11119.0,11:29,11014.0,time_stop,96.25,0.8951,87.5,1.35,86.15,175.0,2.7,172.3
2020-09-28,short,10:09,10:10,11250.5,11343.25,11065.0,11:29,11290.0,time_stop,92.75,-0.4404,-39.5,1.35,-40.85,-79.0,2.7,-81.7
2020-09-30,long,10:00,10:01,11421.5,11310.0,11644.5,11:29,11470.25,time_stop,111.5,0.4251,48.75,1.35,47.4,97.5,2.7,94.8
2020-10-01,short,10:00,10:01,11510.0,11568.75,11392.5,11:29,11536.25,time_stop,58.75,-0.4698,-26.25,1.35,-27.6,-52.5,2.7,-55.2
2020-10-02,long,10:01,10:02,11431.75,11301.0,11693.25,11:29,11373.5,time_stop,130.75,-0.4558,-58.25,1.35,-59.6,-116.5,2.7,-119.2
2020-10-05,long,10:00,10:01,11380.25,11321.25,11498.25,11:29,11430.5,time_stop,59.0,0.8288,50.25,1.35,48.9,100.5,2.7,97.8
2020-10-06,long,10:03,10:04,11479.75,11417.75,11603.75,11:11,11417.75,hard_stop,62.0,-1.0218,-62.0,1.35,-63.35,-124.0,2.7,-126.7
2020-10-07,short,10:12,10:13,11382.0,11438.0,11270.0,11:29,11427.75,time_stop,56.0,-0.8411,-45.75,1.35,-47.1,-91.5,2.7,-94.2
2020-10-08,short,10:20,10:21,11509.5,11577.0,11374.5,11:29,11526.75,time_stop,67.5,-0.2756,-17.25,1.35,-18.6,-34.5,2.7,-37.2
2020-10-09,long,10:03,10:04,11642.75,11588.0,11752.25,11:29,11661.75,time_stop,54.75,0.3224,19.0,1.35,17.65,38.0,2.7,35.3
2020-10-12,long,10:53,10:54,11952.25,11867.0,12122.75,11:29,12006.25,time_stop,85.25,0.6176,54.0,1.35,52.65,108.0,2.7,105.3
2020-10-13,long,11:21,11:22,12163.25,12031.75,12426.25,11:29,12154.25,time_stop,131.5,-0.0787,-9.0,1.35,-10.35,-18.0,2.7,-20.7
2020-10-14,short,10:25,10:26,12059.25,12153.25,11871.25,11:29,12056.75,time_stop,94.0,0.0122,2.5,1.35,1.15,5.0,2.7,2.3
2020-10-16,long,10:00,10:01,11972.0,11926.5,12063.0,11:10,11926.5,hard_stop,45.5,-1.0297,-45.5,1.35,-46.85,-91.0,2.7,-93.7
2020-10-19,short,10:00,10:01,11869.25,11950.75,11706.25,11:29,11800.75,time_stop,81.5,0.8239,68.5,1.35,67.15,137.0,2.7,134.3
2020-10-20,long,10:05,10:06,11718.0,11631.5,11891.0,11:00,11631.5,hard_stop,86.5,-1.0156,-86.5,1.35,-87.85,-173.0,2.7,-175.7
2020-10-21,short,11:15,11:16,11653.25,11779.5,11400.75,11:29,11668.0,time_stop,126.25,-0.1275,-14.75,1.35,-16.1,-29.5,2.7,-32.2
2020-10-22,short,10:00,10:01,11657.5,11724.25,11524.0,10:44,11524.0,tp1,66.75,1.9835,133.5,1.1,132.4,267.0,2.2,264.8
2020-10-23,short,10:00,10:01,11585.25,11679.25,11397.25,11:29,11594.25,time_stop,94.0,-0.1101,-9.0,1.35,-10.35,-18.0,2.7,-20.7
2020-10-26,long,10:02,10:03,11686.75,11566.25,11927.75,10:49,11566.25,hard_stop,120.5,-1.0112,-120.5,1.35,-121.85,-241.0,2.7,-243.7
2020-10-27,short,10:22,10:23,11494.75,11578.25,11327.75,11:12,11578.25,hard_stop,83.5,-1.0162,-83.5,1.35,-84.85,-167.0,2.7,-169.7
2020-10-28,short,10:16,10:17,11247.75,11423.25,10896.75,11:29,11219.75,time_stop,175.5,0.1519,28.0,1.35,26.65,56.0,2.7,53.3
2020-10-29,long,10:03,10:04,11284.5,11170.25,11513.0,11:29,11323.5,time_stop,114.25,0.3295,39.0,1.35,37.65,78.0,2.7,75.3
2020-10-30,short,10:13,10:14,11122.75,11281.5,10805.25,11:29,11005.25,time_stop,158.75,0.7317,117.5,1.35,116.15,235.0,2.7,232.3
2020-11-02,short,11:12,11:13,11099.0,11212.25,10872.5,11:29,11076.25,time_stop,113.25,0.189,22.75,1.35,21.4,45.5,2.7,42.8
2020-11-03,long,10:00,10:01,11207.5,11101.0,11420.5,11:29,11308.75,time_stop,106.5,0.938,101.25,1.35,99.9,202.5,2.7,199.8
2020-11-04,long,10:04,10:05,11689.5,11556.75,11955.0,11:29,11752.0,time_stop,132.75,0.4606,62.5,1.35,61.15,125.0,2.7,122.3
2020-11-05,long,10:01,10:02,12091.0,11972.5,12328.0,11:29,12058.0,time_stop,118.5,-0.2899,-33.0,1.35,-34.35,-66.0,2.7,-68.7
2020-11-09,long,10:04,10:05,12214.5,12041.75,12560.0,11:29,12185.5,time_stop,172.75,-0.1757,-29.0,1.35,-30.35,-58.0,2.7,-60.7
2020-11-10,short,10:22,10:23,11590.75,11749.75,11272.75,11:29,11655.25,time_stop,159.0,-0.4142,-64.5,1.35,-65.85,-129.0,2.7,-131.7
2020-11-11,long,10:30,10:31,11836.25,11702.75,12103.25,11:29,11820.75,time_stop,133.5,-0.1262,-15.5,1.35,-16.85,-31.0,2.7,-33.7
2020-11-12,long,10:41,10:42,11971.5,11879.75,12155.0,11:29,11915.25,time_stop,91.75,-0.6278,-56.25,1.35,-57.6,-112.5,2.7,-115.2
2020-11-16,long,10:22,10:23,11990.5,11887.5,12196.5,11:29,11995.5,time_stop,103.0,0.0354,5.0,1.35,3.65,10.0,2.7,7.3
2020-11-19,long,10:38,10:39,11939.5,11841.5,12135.5,11:29,11947.0,time_stop,98.0,0.0628,7.5,1.35,6.15,15.0,2.7,12.3
2020-11-23,short,10:06,10:07,11942.25,12002.0,11822.75,11:13,11822.75,tp1,59.75,1.9816,119.5,1.1,118.4,239.0,2.2,236.8
2020-11-24,long,10:41,10:42,11962.0,11872.5,12141.0,11:29,12015.25,time_stop,89.5,0.5799,53.25,1.35,51.9,106.5,2.7,103.8
2020-11-25,short,10:04,10:05,12092.5,12145.5,11986.5,11:29,12113.5,time_stop,53.0,-0.4217,-21.0,1.35,-22.35,-42.0,2.7,-44.7
2020-11-30,short,10:28,10:29,12213.5,12300.25,12040.0,11:29,12154.75,time_stop,86.75,0.6617,58.75,1.35,57.4,117.5,2.7,114.8
2020-12-01,long,10:00,10:01,12397.75,12334.0,12525.25,11:29,12429.5,time_stop,63.75,0.4769,31.75,1.35,30.4,63.5,2.7,60.8
2020-12-02,long,10:12,10:13,12400.0,12312.25,12575.5,11:29,12436.5,time_stop,87.75,0.4006,36.5,1.35,35.15,73.0,2.7,70.3
2020-12-03,long,10:03,10:04,12512.75,12463.25,12611.75,11:09,12463.25,hard_stop,49.5,-1.0273,-49.5,1.35,-50.85,-99.0,2.7,-101.7
2020-12-04,long,10:05,10:06,12510.75,12448.25,12635.75,11:29,12511.5,time_stop,62.5,-0.0096,0.75,1.35,-0.6,1.5,2.7,-1.2
2020-12-07,long,10:01,10:02,12591.0,12525.5,12722.0,11:29,12601.75,time_stop,65.5,0.1435,10.75,1.35,9.4,21.5,2.7,18.8
2020-12-08,short,10:20,10:21,12516.75,12587.5,12375.25,11:29,12561.75,time_stop,70.75,-0.6551,-45.0,1.35,-46.35,-90.0,2.7,-92.7
2020-12-09,short,10:11,10:12,12582.75,12641.75,12464.75,11:29,12600.5,time_stop,59.0,-0.3237,-17.75,1.35,-19.1,-35.5,2.7,-38.2
2020-12-10,long,10:08,10:09,12394.0,12218.0,12746.0,11:29,12435.5,time_stop,176.0,0.2281,41.5,1.35,40.15,83.0,2.7,80.3
2020-12-11,long,10:13,10:14,12357.0,12274.5,12522.0,11:29,12284.0,time_stop,82.5,-0.9012,-73.0,1.35,-74.35,-146.0,2.7,-148.7
2020-12-14,long,10:00,10:01,12522.5,12419.0,12729.5,11:29,12524.0,time_stop,103.5,0.0014,1.5,1.35,0.15,3.0,2.7,0.3
2020-12-15,short,10:38,10:39,12537.5,12585.25,12442.0,11:29,12494.0,time_stop,47.75,0.8827,43.5,1.35,42.15,87.0,2.7,84.3
2020-12-16,long,10:37,10:38,12630.25,12571.75,12747.25,11:29,12633.0,time_stop,58.5,0.0239,2.75,1.35,1.4,5.5,2.7,2.8
2020-12-17,short,10:04,10:05,12726.0,12762.75,12652.5,11:29,12724.5,time_stop,36.75,0.0041,1.5,1.35,0.15,3.0,2.7,0.3
2020-12-18,short,10:00,10:01,12711.0,12788.0,12557.0,11:29,12689.0,time_stop,77.0,0.2682,22.0,1.35,20.65,44.0,2.7,41.3
2020-12-21,short,10:03,10:04,12552.0,12649.0,12358.0,11:29,12544.5,time_stop,97.0,0.0634,7.5,1.35,6.15,15.0,2.7,12.3
2020-12-22,short,11:01,11:02,12676.75,12754.5,12521.25,11:29,12682.5,time_stop,77.75,-0.0913,-5.75,1.35,-7.1,-11.5,2.7,-14.2
2020-12-28,short,10:05,10:06,12778.5,12820.25,12695.0,11:02,12820.25,hard_stop,41.75,-1.0323,-41.75,1.35,-43.1,-83.5,2.7,-86.2
2020-12-29,short,10:01,10:02,12844.5,12918.5,12696.5,11:29,12873.5,time_stop,74.0,-0.4101,-29.0,1.35,-30.35,-58.0,2.7,-60.7
2020-12-30,short,10:13,10:14,12845.25,12910.0,12715.75,11:29,12856.5,time_stop,64.75,-0.1946,-11.25,1.35,-12.6,-22.5,2.7,-25.2
2021-01-04,short,10:11,10:12,12854.0,12941.5,12679.0,11:29,12720.0,time_stop,87.5,1.516,134.0,1.35,132.65,268.0,2.7,265.3
2021-01-05,long,10:04,10:05,12772.75,12650.0,13018.25,11:29,12731.0,time_stop,122.75,-0.3511,-41.75,1.35,-43.1,-83.5,2.7,-86.2
2021-01-06,long,10:10,10:11,12686.25,12551.0,12956.75,11:29,12772.0,time_stop,135.25,0.624,85.75,1.35,84.4,171.5,2.7,168.8
2021-01-07,long,10:00,10:01,12841.5,12725.75,13073.0,11:29,12897.5,time_stop,115.75,0.4721,56.0,1.35,54.65,112.0,2.7,109.3
2021-01-08,short,10:26,10:27,12979.5,13052.25,12834.0,11:06,13052.25,hard_stop,72.75,-1.0186,-72.75,1.35,-74.1,-145.5,2.7,-148.2
2021-01-11,long,10:06,10:07,12980.25,12892.0,13156.75,11:29,12978.75,time_stop,88.25,-0.0323,-1.5,1.35,-2.85,-3.0,2.7,-5.7
2021-01-13,long,10:35,10:36,12946.5,12864.25,13111.0,11:29,12973.0,time_stop,82.25,0.3058,26.5,1.35,25.15,53.0,2.7,50.3
2021-01-14,long,10:41,10:42,13016.5,12968.5,13112.5,11:29,12998.5,time_stop,48.0,-0.4031,-18.0,1.35,-19.35,-36.0,2.7,-38.7
2021-01-15,short,10:03,10:04,12873.0,12931.5,12756.0,10:23,12756.0,tp1,58.5,1.9812,117.0,1.1,115.9,234.0,2.2,231.8
2021-01-19,short,11:18,11:19,12856.25,12930.5,12707.75,11:29,12868.0,time_stop,74.25,-0.1764,-11.75,1.35,-13.1,-23.5,2.7,-26.2
2021-01-20,long,10:07,10:08,13201.5,13120.75,13363.0,11:29,13243.25,time_stop,80.75,0.5003,41.75,1.35,40.4,83.5,2.7,80.8
2021-01-21,long,10:10,10:11,13345.5,13283.0,13470.5,11:29,13375.75,time_stop,62.5,0.4624,30.25,1.35,28.9,60.5,2.7,57.8
2021-01-25,short,10:44,10:45,13495.75,13554.75,13377.75,10:58,13377.75,tp1,59.0,1.9814,118.0,1.1,116.9,236.0,2.2,233.8
2021-01-26,long,10:48,10:49,13512.75,13426.5,13685.25,11:29,13482.5,time_stop,86.25,-0.3664,-30.25,1.35,-31.6,-60.5,2.7,-63.2
2021-01-28,long,10:15,10:16,13256.25,13128.0,13512.75,11:29,13274.0,time_stop,128.25,0.1279,17.75,1.35,16.4,35.5,2.7,32.8
2021-01-29,long,10:24,10:25,13147.0,12997.75,13445.5,11:22,12997.75,hard_stop,149.25,-1.009,-149.25,1.35,-150.6,-298.5,2.7,-301.2
2021-02-01,long,10:43,10:44,13119.5,12970.0,13418.5,11:29,13155.0,time_stop,149.5,0.2284,35.5,1.35,34.15,71.0,2.7,68.3
2021-02-02,long,10:18,10:19,13432.25,13344.75,13607.25,11:29,13428.25,time_stop,87.5,-0.0611,-4.0,1.35,-5.35,-8.0,2.7,-10.7
2021-02-03,short,10:10,10:11,13460.0,13548.0,13284.0,11:29,13430.5,time_stop,88.0,0.3199,29.5,1.35,28.15,59.0,2.7,56.3
2021-02-04,short,10:02,10:03,13403.5,13480.5,13249.5,11:29,13444.25,time_stop,77.0,-0.5468,-40.75,1.35,-42.1,-81.5,2.7,-84.2
2021-02-05,short,10:02,10:03,13530.5,13593.5,13404.5,11:29,13547.0,time_stop,63.0,-0.2833,-16.5,1.35,-17.85,-33.0,2.7,-35.7
2021-02-09,long,10:00,10:01,13712.0,13645.0,13846.0,11:29,13677.0,time_stop,67.0,-0.5425,-35.0,1.35,-36.35,-70.0,2.7,-72.7
2021-02-10,short,10:12,10:13,13712.75,13762.25,13613.75,10:22,13613.75,tp1,49.5,1.9778,99.0,1.1,97.9,198.0,2.2,195.8
2021-02-11,long,10:50,10:51,13741.0,13681.75,13859.5,11:29,13722.0,time_stop,59.25,-0.3435,-19.0,1.35,-20.35,-38.0,2.7,-40.7
2021-02-12,long,10:14,10:15,13707.25,13645.75,13830.25,11:29,13743.0,time_stop,61.5,0.5593,35.75,1.35,34.4,71.5,2.7,68.8
2021-02-16,long,10:31,10:32,13870.5,13811.25,13989.0,11:08,13811.25,hard_stop,59.25,-1.0228,-59.25,1.35,-60.6,-118.5,2.7,-121.2
2021-02-17,short,10:21,10:22,13603.5,13692.75,13425.0,11:29,13578.25,time_stop,89.25,0.2678,25.25,1.35,23.9,50.5,2.7,47.8
2021-02-18,short,10:06,10:07,13513.0,13583.75,13371.5,11:29,13546.25,time_stop,70.75,-0.489,-33.25,1.35,-34.6,-66.5,2.7,-69.2
2021-02-19,short,10:11,10:12,13636.75,13700.75,13508.75,11:29,13692.5,time_stop,64.0,-0.8922,-55.75,1.35,-57.1,-111.5,2.7,-114.2
2021-02-22,long,10:00,10:01,13441.75,13358.25,13608.75,10:22,13358.25,hard_stop,83.5,-1.0162,-83.5,1.35,-84.85,-167.0,2.7,-169.7
2021-02-23,long,10:26,10:27,13019.75,12757.0,13545.25,11:29,13029.5,time_stop,262.75,0.032,9.75,1.35,8.4,19.5,2.7,16.8
2021-02-24,short,10:01,10:02,13000.75,13121.5,12759.25,11:05,13121.5,hard_stop,120.75,-1.0112,-120.75,1.35,-122.1,-241.5,2.7,-244.2
2021-02-25,short,10:04,10:05,13171.25,13290.25,12933.25,11:29,13100.5,time_stop,119.0,0.5832,70.75,1.35,69.4,141.5,2.7,138.8
2021-02-26,short,10:00,10:01,12844.5,13032.25,12469.0,11:29,12933.0,time_stop,187.75,-0.4786,-88.5,1.35,-89.85,-177.0,2.7,-179.7
2021-03-01,long,10:17,10:18,13118.0,13040.25,13273.5,11:29,13183.25,time_stop,77.75,0.8219,65.25,1.35,63.9,130.5,2.7,127.8
2021-03-02,short,10:29,10:30,13157.0,13303.25,12864.5,11:29,13154.0,time_stop,146.25,0.0113,3.0,1.35,1.65,6.0,2.7,3.3
2021-03-03,short,10:06,10:07,12890.75,13052.25,12567.75,11:29,12962.0,time_stop,161.5,-0.4495,-71.25,1.35,-72.6,-142.5,2.7,-145.2
2021-03-04,short,10:03,10:04,12563.75,12765.25,12160.75,11:02,12765.25,hard_stop,201.5,-1.0067,-201.5,1.35,-202.85,-403.0,2.7,-405.7
2021-03-05,short,10:23,10:24,12349.0,12606.25,11834.5,11:29,12231.25,time_stop,257.25,0.4525,117.75,1.35,116.4,235.5,2.7,232.8
2021-03-08,long,10:30,10:31,12709.25,12526.5,13074.75,11:29,12627.5,time_stop,182.75,-0.4547,-81.75,1.35,-83.1,-163.5,2.7,-166.2
2021-03-09,long,10:01,10:02,12726.0,12586.75,13004.5,11:29,12743.0,time_stop,139.25,0.1124,17.0,1.35,15.65,34.0,2.7,31.3
2021-03-10,short,10:21,10:22,12852.0,12979.75,12596.5,11:29,12837.75,time_stop,127.75,0.101,14.25,1.35,12.9,28.5,2.7,25.8
2021-03-11,short,10:18,10:19,12922.5,13007.25,12753.0,10:49,13007.25,hard_stop,84.75,-1.0159,-84.75,1.35,-86.1,-169.5,2.7,-172.2
2021-03-12,short,10:27,10:28,12782.25,12895.0,12556.75,11:29,12835.75,time_stop,112.75,-0.4865,-53.5,1.35,-54.85,-107.0,2.7,-109.7
2021-03-15,long,10:12,10:13,12984.0,12896.75,13158.5,11:29,12915.25,time_stop,87.25,-0.8034,-68.75,1.35,-70.1,-137.5,2.7,-140.2
2021-03-16,long,10:01,10:02,13235.0,13132.0,13441.0,11:29,13271.25,time_stop,103.0,0.3388,36.25,1.35,34.9,72.5,2.7,69.8
2021-03-17,long,10:10,10:11,13044.5,12934.0,13265.5,11:29,13005.5,time_stop,110.5,-0.3652,-39.0,1.35,-40.35,-78.0,2.7,-80.7
2021-03-18,short,10:10,10:11,12925.75,13022.5,12732.25,11:29,12971.75,time_stop,96.75,-0.4894,-46.0,1.35,-47.35,-92.0,2.7,-94.7
2021-03-19,short,10:04,10:05,12710.0,12837.75,12454.5,10:52,12837.75,hard_stop,127.75,-1.0106,-127.75,1.35,-129.1,-255.5,2.7,-258.2
2021-03-22,long,10:00,10:01,13023.75,12927.5,13216.25,11:29,13075.75,time_stop,96.25,0.5262,52.0,1.35,50.65,104.0,2.7,101.3
2021-03-23,long,10:10,10:11,13126.25,13050.25,13278.25,11:29,13150.5,time_stop,76.0,0.3013,24.25,1.35,22.9,48.5,2.7,45.8
2021-03-24,short,10:16,10:17,12942.0,13072.5,12681.0,11:29,13029.0,time_stop,130.5,-0.677,-87.0,1.35,-88.35,-174.0,2.7,-176.7
2021-03-25,long,10:01,10:02,12805.0,12688.5,13038.0,10:49,12688.5,hard_stop,116.5,-1.0116,-116.5,1.35,-117.85,-233.0,2.7,-235.7
2021-03-26,long,10:02,10:03,12840.25,12753.5,13013.75,11:29,12773.25,time_stop,86.75,-0.7879,-67.0,1.35,-68.35,-134.0,2.7,-136.7
2021-03-29,short,10:00,10:01,12842.75,12978.25,12571.75,11:29,12880.75,time_stop,135.5,-0.2904,-38.0,1.35,-39.35,-76.0,2.7,-78.7
2021-03-30,short,10:19,10:20,12795.0,12888.5,12608.0,11:29,12874.75,time_stop,93.5,-0.8674,-79.75,1.35,-81.1,-159.5,2.7,-162.2
2021-03-31,long,10:00,10:01,13069.5,12952.75,13303.0,11:29,13101.0,time_stop,116.75,0.2582,31.5,1.35,30.15,63.0,2.7,60.3
2021-04-01,long,10:09,10:10,13306.25,13241.5,13435.75,11:29,13290.0,time_stop,64.75,-0.2718,-16.25,1.35,-17.6,-32.5,2.7,-35.2
2021-04-05,long,10:09,10:10,13490.0,13409.0,13652.0,11:29,13525.5,time_stop,81.0,0.4216,35.5,1.35,34.15,71.0,2.7,68.3
2021-04-06,long,10:00,10:01,13598.0,13538.5,13717.0,11:29,13632.0,time_stop,59.5,0.5487,34.0,1.35,32.65,68.0,2.7,65.3
2021-04-07,long,10:01,10:02,13588.5,13512.25,13741.0,11:29,13594.75,time_stop,76.25,0.0643,6.25,1.35,4.9,12.5,2.7,9.8
2021-04-08,short,10:12,10:13,13701.75,13754.0,13597.25,11:29,13728.25,time_stop,52.25,-0.533,-26.5,1.35,-27.85,-53.0,2.7,-55.7
2021-04-09,long,10:03,10:04,13732.0,13658.0,13880.0,11:29,13723.25,time_stop,74.0,-0.1365,-8.75,1.35,-10.1,-17.5,2.7,-20.2
2021-04-12,short,10:42,10:43,13741.0,13809.75,13603.5,11:29,13784.0,time_stop,68.75,-0.6451,-43.0,1.35,-44.35,-86.0,2.7,-88.7
2021-04-14,short,10:23,10:24,13939.5,13988.75,13841.0,11:29,13881.0,time_stop,49.25,1.1604,58.5,1.35,57.15,117.0,2.7,114.3
2021-04-15,long,10:27,10:28,13981.5,13922.75,14099.0,11:29,13970.75,time_stop,58.75,-0.206,-10.75,1.35,-12.1,-21.5,2.7,-24.2
2021-04-19,short,10:06,10:07,13929.0,14013.5,13760.0,11:29,13924.0,time_stop,84.5,0.0432,5.0,1.35,3.65,10.0,2.7,7.3
2021-04-20,short,10:40,10:41,13849.0,13930.0,13687.0,11:29,13753.25,time_stop,81.0,1.1654,95.75,1.35,94.4,191.5,2.7,188.8
2021-04-21,long,10:25,10:26,13810.75,13700.25,14031.75,11:29,13847.25,time_stop,110.5,0.3181,36.5,1.35,35.15,73.0,2.7,70.3
2021-04-22,long,10:30,10:31,13918.5,13855.25,14045.0,11:29,13904.75,time_stop,63.25,-0.2387,-13.75,1.35,-15.1,-27.5,2.7,-30.2
2021-04-23,long,10:03,10:04,13839.25,13775.75,13966.25,11:29,13909.0,time_stop,63.5,1.0772,69.75,1.35,68.4,139.5,2.7,136.8
2021-04-26,long,10:06,10:07,13952.5,13902.0,14053.5,11:29,13978.5,time_stop,50.5,0.4881,26.0,1.35,24.65,52.0,2.7,49.3
